Periode,ID_Cabang,Wilayah,Nama_Cabang,No_Rekening,Nama_Nasabah,Sisa_Outstanding,Kolektibilitas
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,2045367070,Kezia Thamrin,173721621,2
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,3337155558,Darsirah Budiyanto,409831957,4
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,6653635080,"H. Opan Melani, S.I.Kom",136814998,3
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,4168496480,Johan Wasita,227337025,3
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,6768727995,Yance Saputra,429873640,1
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,3140337749,Shania Nasyidah,447173247,3
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,8892583010,Wira Dabukke,313412977,1
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,5909818418,Gina Halimah,379965959,3
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,4141999257,"Tgk. Danang Haryanto, S.Psi",238496358,2
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,8965847900,Kariman Pertiwi,411550977,4
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,5625032239,KH. Pangestu Uwais,431271387,2
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,2202280647,H. Lukita Mandala,299217324,2
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,6417442569,R.A. Yuni Sitompul,465825741,3
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,5905364734,Ratih Susanti,399238041,4
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,2349558021,Raisa Handayani,112720460,4
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,5597142974,Banawi Habibi,273335093,1
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,365774283,"KH. Muni Lailasari, S.T.",444534299,4
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,1695578530,Dr. Rahmi Firgantoro,482241301,2
2024-08-31,CBG004,Medan,Cabang Gatot Subroto,2197014213,Ir. Gilda Padmasari,399395389,1
2024-08-31,CBG005,Makassar,Cabang Pettarani,9827721876,Perkasa Mandasari,308683689,4
2024-08-31,CBG005,Makassar,Cabang Pettarani,432314201,Jamil Nurdiyanti,373807673,1
2024-08-31,CBG005,Makassar,Cabang Pettarani,3328971946,Melinda Lailasari,294096563,1
2024-08-31,CBG005,Makassar,Cabang Pettarani,892171307,R.A. Hamima Purwanti,326915289,5
2024-08-31,CBG005,Makassar,Cabang Pettarani,1038284502,Oman Sinaga,452604235,1
2024-08-31,CBG005,Makassar,Cabang Pettarani,2966020354,Gading Latupono,427076798,1
2024-08-31,CBG005,Makassar,Cabang Pettarani,1625017912,Titi Lailasari,418248347,4
2024-08-31,CBG005,Makassar,Cabang Pettarani,8067952207,Hj. Raisa Hastuti,369810500,5
2024-08-31,CBG005,Makassar,Cabang Pettarani,7229345506,Amelia Susanti,151355022,1
2024-08-31,CBG005,Makassar,Cabang Pettarani,5407634404,Nova Sinaga,264588066,4
2024-08-31,CBG005,Makassar,Cabang Pettarani,3252553147,Jarwa Mahendra,415091945,3
2024-08-31,CBG005,Makassar,Cabang Pettarani,4404333364,Jabal Sihombing,377151133,2
2024-08-31,CBG005,Makassar,Cabang Pettarani,1563799757,Cakrabuana Firgantoro,416299191,3
2024-08-31,CBG005,Makassar,Cabang Pettarani,8022041860,"Mitra Mandala, M.Kom.",256123607,2
2024-08-31,CBG005,Makassar,Cabang Pettarani,2102122577,Karja Hidayat,337649615,5
2024-08-31,CBG005,Makassar,Cabang Pettarani,2438953255,Carla Haryanti,244355213,4
2024-08-31,CBG005,Makassar,Cabang Pettarani,5937852472,"Atmaja Haryanti, M.Farm",423342417,3
2024-08-31,CBG005,Makassar,Cabang Pettarani,726115055,Diana Hassanah,301217951,4
2024-08-31,CBG005,Makassar,Cabang Pettarani,5501349907,"Utama Handayani, S.E.",476666759,2
2024-08-31,CBG005,Makassar,Cabang Pettarani,909832722,"Dt. Ganep Palastri, S.Farm",363658308,3
2024-08-31,CBG006,Semarang,Cabang Pandanaran,1534867530,Kamila Utama,404487489,4
2024-08-31,CBG006,Semarang,Cabang Pandanaran,8047903629,"R. Amalia Prasetya, M.Kom.",377728592,5
2024-08-31,CBG006,Semarang,Cabang Pandanaran,7892769251,Kasiyah Setiawan,251317194,4
2024-08-31,CBG006,Semarang,Cabang Pandanaran,2451768509,Jindra Dongoran,253015833,2
2024-08-31,CBG006,Semarang,Cabang Pandanaran,4292742768,Yusuf Handayani,490173260,2
2024-08-31,CBG006,Semarang,Cabang Pandanaran,405907887,Ir. Putu Saragih,358140175,3
2024-08-31,CBG006,Semarang,Cabang Pandanaran,3074770284,R. Wage Dabukke,193814865,1
2024-08-31,CBG006,Semarang,Cabang Pandanaran,7777071009,"Lembah Mahendra, S.E.",440205784,2
2024-08-31,CBG006,Semarang,Cabang Pandanaran,7925582191,Puti Faizah Namaga,336912286,1
2024-08-31,CBG006,Semarang,Cabang Pandanaran,1877891258,"dr. Hafshah Mandasari, M.Kom.",126525022,5
2024-08-31,CBG006,Semarang,Cabang Pandanaran,7887116532,Ophelia Wijaya,143449871,5
2024-08-31,CBG006,Semarang,Cabang Pandanaran,1207471597,Prabowo Aryani,387981807,1
2024-08-31,CBG006,Semarang,Cabang Pandanaran,4055283772,Ratih Lazuardi,415784254,4
2024-08-31,CBG006,Semarang,Cabang Pandanaran,1120613335,Janet Saptono,339216588,1
2024-08-31,CBG006,Semarang,Cabang Pandanaran,6817200210,Nova Nugroho,124694145,5
2024-08-31,CBG006,Semarang,Cabang Pandanaran,1716443341,Ade Hutapea,189806642,1
2024-08-31,CBG006,Semarang,Cabang Pandanaran,4003502865,KH. Hartaka Kurniawan,398820928,5
2024-08-31,CBG006,Semarang,Cabang Pandanaran,4240678017,"Rini Marpaung, S.Pt",400657836,1
2024-08-31,CBG006,Semarang,Cabang Pandanaran,3742085783,Banawa Aryani,248355084,3
2024-08-31,CBG006,Semarang,Cabang Pandanaran,8483470874,Ir. Gantar Hidayanto,476886295,5
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,9667793339,"dr. Makara Lailasari, S.Psi",178773406,1
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,5268302627,Anom Prasetya,377898387,4
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,9336845233,Azalea Simbolon,322672838,5
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,1246124277,Yuliana Adriansyah,339302305,2
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,3672839718,"Dr. Bella Handayani, S.Gz",497633534,3
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,6439439168,"Jamalia Marpaung, S.Farm",457877116,4
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,6243049740,"Cut Ade Lestari, M.Ak",139816231,5
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,6658268020,"Dr. Sabrina Sitorus, S.Sos",301816123,4
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,611803604,Opan Sitompul,402144990,3
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,8492131049,"Tgk. Ade Agustina, M.TI.",166395048,1
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,7590982282,Artawan Saragih,246383068,1
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,9028181394,Citra Rajasa,142442978,2
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,5629934994,Maryanto Nugroho,347085959,1
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,8384123267,Kamal Prabowo,174741627,5
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,9120326359,"Hj. Patricia Mahendra, M.Kom.",194083892,3
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,8273301028,R.A. Elma Megantara,234276418,3
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,117063358,Bakiman Firmansyah,364977662,4
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,6045471278,Dinda Saputra,236716877,3
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,2400581037,"Nabila Waluyo, M.Ak",112671874,4
2024-08-31,CBG007,Yogyakarta,Cabang Malioboro,1105673233,Nasrullah Thamrin,211871751,2
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,5320623293,Zalindra Mandala,377221828,3
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,5642688257,Hairyanto Natsir,300537111,5
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,1405558557,Dr. Raisa Pranowo,357704831,4
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,8230898353,Ulva Melani,270578891,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,4701856761,Teddy Megantara,263744835,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,3956966284,dr. Ina Suwarno,418026318,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,2780205619,"Dian Zulaika, S.E.I",154324079,4
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,7193249260,Karsa Pratiwi,287358938,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,8239320959,Rahmi Putra,138899961,5
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,5372757653,Gamani Palastri,494030182,2
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,7605080431,"Qori Rahmawati, M.Ak",354630724,4
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,8422920254,Rina Suartini,295822094,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,32427334,"Jumadi Ardianto, S.Sos",119576933,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,2182820625,R.M. Mujur Manullang,427127950,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,4212894418,Dipa Prasetyo,316480651,2
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,1287275437,"Tgk. Zalindra Iswahyudi, M.Kom.",364181355,3
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,7097103368,Dr. Paulin Suartini,224421175,5
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,675802836,Lili Andriani,400578413,4
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,7818942046,Ciaobella Hutapea,206229795,1
2024-08-31,CBG008,Denpasar,Cabang Teuku Umar,6955400819,R.M. Paiman Saefullah,115375215,1
2024-08-31,CBG009,Palembang,Cabang Sudirman,606382316,Ani Suartini,275505987,4
2024-08-31,CBG009,Palembang,Cabang Sudirman,1882107396,Ismail Sudiati,140381494,3
2024-08-31,CBG009,Palembang,Cabang Sudirman,2646966084,"R.M. Ismail Laksmiwati, S.Pt",268440594,2
2024-08-31,CBG009,Palembang,Cabang Sudirman,5857092804,Tgk. Iriana Pradipta,268750804,4
2024-08-31,CBG009,Palembang,Cabang Sudirman,3669561302,Rahmi Firgantoro,184613650,1
2024-08-31,CBG009,Palembang,Cabang Sudirman,7415165235,Irnanto Simanjuntak,325976879,1
2024-08-31,CBG009,Palembang,Cabang Sudirman,5357184976,R.A. Belinda Utama,154690311,3
2024-08-31,CBG009,Palembang,Cabang Sudirman,4629468972,Artanto Budiman,102360318,2
2024-08-31,CBG009,Palembang,Cabang Sudirman,9807782463,"Saadat Sirait, S.Sos",365508355,4
2024-08-31,CBG009,Palembang,Cabang Sudirman,3628196184,"KH. Hardi Sihombing, M.M.",257057593,1
2024-08-31,CBG009,Palembang,Cabang Sudirman,5799165591,Najam Natsir,496169055,4
2024-08-31,CBG009,Palembang,Cabang Sudirman,9717117264,"Tgk. Widya Suartini, S.Ked",432193276,5
2024-08-31,CBG009,Palembang,Cabang Sudirman,1522566169,"Prasetyo Prastuti, S.Pt",347783318,4
2024-08-31,CBG009,Palembang,Cabang Sudirman,9759244452,Zelaya Pratiwi,218357910,2
2024-08-31,CBG009,Palembang,Cabang Sudirman,5474196246,Saiful Iswahyudi,262448916,3
2024-08-31,CBG009,Palembang,Cabang Sudirman,2504894672,Tgk. Wani Hutagalung,115939583,1
2024-08-31,CBG009,Palembang,Cabang Sudirman,1742392209,Kala Narpati,147117505,5
2024-08-31,CBG009,Palembang,Cabang Sudirman,4398062006,drg. Margana Wijayanti,119092164,4
2024-08-31,CBG009,Palembang,Cabang Sudirman,970862261,"Amalia Purwanti, S.T.",159563333,5
2024-08-31,CBG009,Palembang,Cabang Sudirman,5685063359,"Zamira Rahimah, S.I.Kom",169907661,3
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,912242692,"Zalindra Lestari, M.Ak",253723054,1
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,4225833524,Tgk. Vera Utama,328030893,1
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,3362250525,Juli Purnawati,118779934,4
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,673106485,Yulia Haryanti,275668170,3
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,1438708609,Wirda Wastuti,270177976,4
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,6199178480,Rina Wibisono,110094884,1
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,4961986499,"Baktiadi Nainggolan, S.Psi",245593517,5
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,5642804960,Hilda Kuswandari,158984628,1
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,9926258822,Tgk. Utama Purwanti,425290089,3
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,6863856273,"Puti Elma Sinaga, S.Sos",479963250,3
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,5247900609,Kamidin Situmorang,416373148,5
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,8866977082,Opan Hassanah,390866322,3
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,3846126898,Bagya Pranowo,321789241,2
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,8642750196,Padma Aryani,190595982,5
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,7326523864,Ilyas Wijaya,389082828,4
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,8073568095,Ir. Mujur Winarno,473014076,3
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,4121096831,Putu Sitorus,155879454,3
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,4207057108,"Drs. Nova Utama, S.Psi",464195547,4
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,3930723899,Baktianto Saragih,334276142,5
2024-08-31,CBG010,Balikpapan,Cabang MT Haryono,714079316,Akarsana Mandala,324341573,2
2024-09-30,CBG001,Jakarta,Cabang Sudirman,565135681,Wirda Hakim,401694607,2
2024-09-30,CBG001,Jakarta,Cabang Sudirman,8304126114,"Vicky Saptono, S.Psi",466697178,3
2024-09-30,CBG001,Jakarta,Cabang Sudirman,815291307,Martana Mandasari,351598414,5
2024-09-30,CBG001,Jakarta,Cabang Sudirman,4675557658,Prabu Mulyani,369998820,3
2024-09-30,CBG001,Jakarta,Cabang Sudirman,7344165935,Sakura Lestari,289187639,1
2024-09-30,CBG001,Jakarta,Cabang Sudirman,7983842094,Gandi Wibisono,257418143,3
2024-09-30,CBG001,Jakarta,Cabang Sudirman,7940602660,Nasim Januar,468904918,1
2024-09-30,CBG001,Jakarta,Cabang Sudirman,193436568,Perkasa Situmorang,347846002,2
2024-09-30,CBG001,Jakarta,Cabang Sudirman,4364252002,"R.A. Rahmi Situmorang, M.Farm",173747261,1
2024-09-30,CBG001,Jakarta,Cabang Sudirman,6476823483,"Dr. Ilyas Tampubolon, S.Kom",116120104,1
2024-09-30,CBG001,Jakarta,Cabang Sudirman,4911437104,"Drs. Zelda Irawan, M.Pd",399605884,5
2024-09-30,CBG001,Jakarta,Cabang Sudirman,1253912440,Jasmani Zulkarnain,112294990,4
2024-09-30,CBG001,Jakarta,Cabang Sudirman,8826403076,"R.M. Umar Permadi, S.E.I",495445864,2
2024-09-30,CBG001,Jakarta,Cabang Sudirman,3306227997,Slamet Wahyuni,275859326,1
2024-09-30,CBG001,Jakarta,Cabang Sudirman,6644496944,Satya Hassanah,323699526,1
2024-09-30,CBG001,Jakarta,Cabang Sudirman,9875838493,"Maida Laksita, S.E.I",420988600,2
2024-09-30,CBG001,Jakarta,Cabang Sudirman,8248712077,Amalia Mandala,105727098,3
2024-09-30,CBG001,Jakarta,Cabang Sudirman,295831155,"Kairav Astuti, M.Kom.",308864153,1
2024-09-30,CBG001,Jakarta,Cabang Sudirman,1711712422,Maria Saptono,327116101,4
2024-09-30,CBG001,Jakarta,Cabang Sudirman,3934776714,"H. Balapati Irawan, S.IP",280694992,2
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,614016473,dr. Dwi Puspasari,322912813,5
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,286655320,"Mulyono Kuswandari, S.Kom",195382595,5
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,989830120,"Dina Siregar, S.T.",414782707,4
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,6894537710,Kacung Pradipta,228181939,4
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,8526922447,R.A. Dewi Firgantoro,376293639,1
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,1584592677,"Viktor Haryanti, S.Pt",305670552,5
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,3955556596,Rendy Pangestu,368023053,2
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,5702294721,Ir. Okto Januar,488414255,2
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,6864580817,Harja Tampubolon,475564554,1
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,8521007218,Ir. Unjani Suwarno,230537623,4
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,4440102063,"Cici Namaga, M.Ak",211714050,1
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,5507793739,KH. Cemeti Hassanah,354526014,4
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,9996405270,"Sutan Hasta Melani, M.Pd",215528121,3
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,6608882041,Ani Novitasari,471263006,5
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,5993969801,"Titin Namaga, S.Ked",400085738,5
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,1594895338,Drs. Panji Rajata,416909067,4
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,4821219476,Karma Samosir,180881309,1
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,9396768803,Lurhur Narpati,308284123,1
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,1129356666,Rika Maryati,167262149,3
2024-09-30,CBG002,Bandung,Cabang Asia Afrika,6473723062,Jaga Budiman,413865566,2
2024-09-30,CBG003,Surabaya,Cabang Darmo,8269367344,"Harjasa Kuswandari, M.Kom.",489404526,1
2024-09-30,CBG003,Surabaya,Cabang Darmo,142364521,Maras Anggriawan,123624140,1
2024-09-30,CBG003,Surabaya,Cabang Darmo,4119553702,"drg. Zulaikha Manullang, S.Ked",445229948,3
2024-09-30,CBG003,Surabaya,Cabang Darmo,6986542170,Aurora Dabukke,349055749,3
2024-09-30,CBG003,Surabaya,Cabang Darmo,6603634727,Ratih Salahudin,498400311,5
2024-09-30,CBG003,Surabaya,Cabang Darmo,7185286199,Nrima Nashiruddin,420338457,4
2024-09-30,CBG003,Surabaya,Cabang Darmo,3190659884,"dr. Wirda Natsir, S.Sos",162135052,1
2024-09-30,CBG003,Surabaya,Cabang Darmo,3564454319,Rahmi Wasita,432970941,3
2024-09-30,CBG003,Surabaya,Cabang Darmo,2396159841,Gawati Maryati,283602786,3
2024-09-30,CBG003,Surabaya,Cabang Darmo,9830117863,Ulya Natsir,131547635,5
2024-09-30,CBG003,Surabaya,Cabang Darmo,521339630,Restu Santoso,471465987,2
2024-09-30,CBG003,Surabaya,Cabang Darmo,839760466,"R.A. Restu Utami, S.Gz",272151003,4
2024-09-30,CBG003,Surabaya,Cabang Darmo,3582677471,Aurora Zulkarnain,355938585,3
2024-09-30,CBG003,Surabaya,Cabang Darmo,5083907539,"Maida Pratiwi, M.TI.",348538592,2
2024-09-30,CBG003,Surabaya,Cabang Darmo,5798210079,Artawan Lailasari,422216604,3
2024-09-30,CBG003,Surabaya,Cabang Darmo,1527212467,Hani Novitasari,134977695,2
2024-09-30,CBG003,Surabaya,Cabang Darmo,7837498775,Karsana Hutasoit,219182442,4
2024-09-30,CBG003,Surabaya,Cabang Darmo,4309325398,Tgk. Eva Zulkarnain,416827298,2
2024-09-30,CBG003,Surabaya,Cabang Darmo,3322808131,Siska Marbun,171733947,2
2024-09-30,CBG003,Surabaya,Cabang Darmo,990693511,H. Mulyanto Riyanti,212842371,4
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,7815376953,Ratna Situmorang,117184645,1
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,7307750657,"Jarwi Sihombing, M.TI.",395868394,1
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,4404519355,"Kenari Budiman, S.IP",490955543,2
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,1174606958,Caraka Sihombing,449553780,1
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,6566664961,"drg. Galih Prayoga, S.Pt",147377837,3
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,4547211426,"Safina Simbolon, S.E.",219456456,2
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,8312258998,Eva Santoso,426406113,1
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,1795380436,"Ir. Dian Pudjiastuti, S.H.",366517042,4
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,6798047472,Wage Rahmawati,165409289,2
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,3907274788,"Umay Sitorus, S.Gz",109679786,2
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,7677997691,Edi Mardhiyah,101172940,1
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,7725620317,Bagiya Pradipta,454838270,3
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,7188392412,Dt. Kardi Permata,419628119,1
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,6771305109,Anastasia Tarihoran,193267208,4
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,616382914,"drg. Uli Wahyuni, M.TI.",247717280,4
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,9967791629,"Kayla Dongoran, S.Kom",294628652,3
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,4064604168,"Zamira Nashiruddin, S.Farm",218150577,5
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,6911464761,R. Adikara Permata,315089610,5
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,9327388956,Bakda Ramadan,238029169,3
2024-09-30,CBG004,Medan,Cabang Gatot Subroto,1711331824,Dr. Kenari Waskita,360737760,2
2024-09-30,CBG005,Makassar,Cabang Pettarani,3429369915,Luthfi Handayani,282621279,2
2024-09-30,CBG005,Makassar,Cabang Pettarani,2615327991,"Tgk. Kartika Mangunsong, S.Farm",389570355,5
2024-09-30,CBG005,Makassar,Cabang Pettarani,2269174689,Bakianto Rahayu,203007506,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,5354582560,Bakijan Nashiruddin,184038671,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,1193451383,Tedi Pratama,382356737,2
2024-09-30,CBG005,Makassar,Cabang Pettarani,4004666348,"R. Latika Firmansyah, M.Kom.",392344384,4
2024-09-30,CBG005,Makassar,Cabang Pettarani,5410479838,R.M. Cakrawangsa Budiyanto,108794542,4
2024-09-30,CBG005,Makassar,Cabang Pettarani,9948637817,Cengkir Mustofa,233161659,5
2024-09-30,CBG005,Makassar,Cabang Pettarani,6437785419,Adhiarja Mardhiyah,184589675,5
2024-09-30,CBG005,Makassar,Cabang Pettarani,3456517966,Zaenab Farida,151751543,3
2024-09-30,CBG005,Makassar,Cabang Pettarani,6047639470,T. Tugiman Budiyanto,115914441,5
2024-09-30,CBG005,Makassar,Cabang Pettarani,5231475715,"Utama Pradana, S.IP",303438488,5
2024-09-30,CBG005,Makassar,Cabang Pettarani,1489445993,Oni Salahudin,118392222,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,244829075,"H. Jono Prasetyo, S.T.",349674677,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,9264876323,"Ir. Jaga Kusmawati, S.Pt",212518785,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,4191154801,"KH. Jamil Irawan, S.E.I",195331392,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,9757825240,Kalim Marbun,296393645,4
2024-09-30,CBG005,Makassar,Cabang Pettarani,1494843310,"R. Anita Pradipta, S.Kom",395818188,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,2800293997,"Puji Wasita, S.T.",312020254,1
2024-09-30,CBG005,Makassar,Cabang Pettarani,2026675163,R. Novi Yulianti,400050112,2
2024-09-30,CBG006,Semarang,Cabang Pandanaran,3118811772,R.A. Patricia Farida,224125903,5
2024-09-30,CBG006,Semarang,Cabang Pandanaran,2245516744,"Rahman Prastuti, S.Pt",489903855,3
2024-09-30,CBG006,Semarang,Cabang Pandanaran,5482092917,Pia Suryono,183361977,4
2024-09-30,CBG006,Semarang,Cabang Pandanaran,1730380103,Uli Sitompul,277034867,3
2024-09-30,CBG006,Semarang,Cabang Pandanaran,8133408627,Ir. Diah Maryadi,378861257,2
2024-09-30,CBG006,Semarang,Cabang Pandanaran,47917209,Cinta Wastuti,154752805,1
2024-09-30,CBG006,Semarang,Cabang Pandanaran,4791077696,"Rachel Natsir, S.IP",350410987,4
2024-09-30,CBG006,Semarang,Cabang Pandanaran,3756898699,Prasetya Yulianti,111929773,4
2024-09-30,CBG006,Semarang,Cabang Pandanaran,5563750927,"H. Dwi Lailasari, S.Psi",411618276,1
2024-09-30,CBG006,Semarang,Cabang Pandanaran,2828866349,"Rahmat Hutapea, M.Farm",473606816,1
2024-09-30,CBG006,Semarang,Cabang Pandanaran,5450029032,Omar Rahmawati,476074122,4
